#time,accel_x,accel_y,accel_z
2395.004583,-5921.647536,4885.359217,-77375.645298
2395.007056,-6809.894666,3552.988522,-76762.768900
2395.009530,-3552.988522,1036.288319,-78907.836294
2395.012004,5773.606348,-1332.370696,-77375.645298
2395.014477,-4441.235652,1332.370696,-79980.369991
2395.016951,-2516.700203,3552.988522,-76456.330700
2395.019425,-6513.812290,1480.411884,-76303.111601
2395.021898,-8882.471304,592.164754,-79214.274493
2395.024372,0.000000,4737.318029,-76609.549800
2395.026846,-5033.400406,-4145.153275,-80593.246390
2395.029319,1332.370696,3997.112087,-76303.111601
2395.031793,-3256.906145,2812.782580,-77222.426198
2395.034266,-1184.329507,1628.453072,-79061.055394
2395.036740,-7105.977043,2960.823768,-77528.864398
2395.039214,-5329.482782,592.164754,-79827.150892
2395.041687,-8586.388927,3404.947333,-77069.207099
2395.044161,-1036.288319,-1776.494261,-79520.712692
2395.046635,740.205942,3108.864956,-75843.454302
2395.049137,296.082377,-148.041188,-79061.055394
2395.051640,-1628.453072,1776.494261,-78907.836294
2395.054142,-2516.700203,-1332.370696,-80440.027290
2395.056645,-4885.359217,4293.194464,-76915.987999
2395.059147,-3256.906145,-148.041188,-78141.740796
2395.061649,-9622.677246,1480.411884,-76456.330700
2395.064152,-2812.782580,3108.864956,-77835.302597
2395.066654,-1776.494261,-592.164754,-77528.864398
2395.069157,-1036.288319,-148.041188,-79061.055394
2395.071659,-2664.741391,3552.988522,-77528.864398
2395.074162,-10362.883188,-296.082377,-77988.521696
2395.076664,-888.247130,2368.659014,-77835.302597
2395.079167,-4145.153275,296.082377,-78754.617194
2395.081669,5033.400406,2960.823768,-76762.768900
2395.084172,-4145.153275,1776.494261,-77835.302597
2395.086674,2664.741391,3849.070898,-76762.768900
2395.089177,-3997.112087,-296.082377,-78294.959896
2395.091679,5033.400406,3997.112087,-79061.055394
2395.094182,888.247130,592.164754,-77682.083497
2395.096684,-296.082377,1184.329507,-78754.617194
2395.099187,9622.677246,5033.400406,-75537.016103
2395.101689,1332.370696,-3552.988522,-79980.369991
2395.104191,3849.070898,1480.411884,-77835.302597
2395.106694,5181.441594,2960.823768,-77222.426198
2395.109196,1628.453072,-1036.288319,-79827.150892
2395.111699,3404.947333,740.205942,-78754.617194
2395.114201,3108.864956,3108.864956,-76915.987999
2395.116704,5921.647536,148.041188,-78448.178995
2395.119206,2220.617826,1628.453072,-77375.645298
2395.121709,1184.329507,1480.411884,-78141.740796
2395.124211,4145.153275,1480.411884,-78754.617194
2395.126714,4885.359217,3701.029710,-77375.645298
2395.129216,4737.318029,-2368.659014,-80286.808190
2395.131719,1924.535449,3404.947333,-76456.330700
2395.134221,1036.288319,148.041188,-78294.959896
2395.136724,-3108.864956,-444.123565,-78141.740796
2395.139226,7254.018232,3108.864956,-76762.768900
2395.141729,148.041188,1184.329507,-78601.398095
2395.144231,5921.647536,296.082377,-79214.274493
2395.146733,9178.553681,4145.153275,-77069.207099
2395.149186,4145.153275,-740.205942,-80593.246390
2395.151639,4885.359217,3404.947333,-77069.207099
2395.154091,444.123565,1628.453072,-78448.178995
2395.156544,2368.659014,-444.123565,-77222.426198
2395.158996,6069.688724,3108.864956,-77835.302597
2395.161449,7846.182985,-1924.535449,-79980.369991
2395.163901,2516.700203,296.082377,-77988.521696
2395.166354,1036.288319,6809.894666,-76456.330700
2395.168806,2220.617826,-2368.659014,-79827.150892
2395.171259,2368.659014,1924.535449,-78141.740796
2395.173711,-3108.864956,-148.041188,-77682.083497
2395.176164,-2812.782580,888.247130,-76609.549800
