#time,accel_x,accel_y,accel_z
1202.406981,-740.205942,-148.041188,-79367.493593
1202.409556,-5181.441594,8438.347739,-76915.987999
1202.412130,592.164754,888.247130,-83044.751983
1202.414705,-4293.194464,7402.059420,-79214.274493
1202.417280,-2368.659014,444.123565,-79827.150892
1202.419855,-6957.935855,5625.565159,-76456.330700
1202.422429,-1628.453072,4145.153275,-76303.111601
1202.425013,0.000000,0.000000,-78754.617194
1202.427596,2072.576638,1924.535449,-79673.931792
1202.430180,-2368.659014,2664.741391,-80440.027290
1202.432764,-2812.782580,10362.883188,-78601.398095
1202.435347,-6069.688724,3108.864956,-79673.931792
1202.437931,740.205942,-888.247130,-78448.178995
1202.440514,-4589.276840,7846.182985,-75230.577904
1202.443098,-2516.700203,4737.318029,-80133.589091
1202.445681,-3404.947333,8586.388927,-78601.398095
1202.448265,-4441.235652,592.164754,-81052.903688
1202.450848,-1924.535449,7846.182985,-77835.302597
1202.453432,0.000000,-1184.329507,-80440.027290
1202.456016,-1924.535449,7994.224174,-77835.302597
1202.458599,-6365.771101,1036.288319,-78601.398095
1202.461183,-5625.565159,5329.482782,-77222.426198
1202.463766,-1036.288319,2072.576638,-78601.398095
1202.466350,888.247130,6513.812290,-80133.589091
1202.468933,3256.906145,148.041188,-80746.465489
1202.471517,1332.370696,-5477.523971,-79980.369991
1202.474100,5181.441594,2812.782580,-77222.426198
1202.476684,-5625.565159,-1924.535449,-78601.398095
1202.479268,4441.235652,2664.741391,-77528.864398
1202.481851,2368.659014,1332.370696,-78294.959896
1202.484435,5329.482782,-9918.759623,-82278.656485
1202.487018,2072.576638,5773.606348,-75843.454302
1202.489602,148.041188,-5329.482782,-81359.341888
1202.492185,2516.700203,3552.988522,-74464.482406
1202.494769,2812.782580,-6069.688724,-81972.218286
1202.497352,2664.741391,-2220.617826,-79520.712692
1202.499936,2220.617826,-592.164754,-79214.274493
1202.502520,0.000000,1184.329507,-78754.617194
1202.505103,-4885.359217,592.164754,-78448.178995
1202.507687,5773.606348,-3849.070898,-78907.836294
1202.510270,5181.441594,-4293.194464,-78294.959896
1202.512854,5181.441594,2664.741391,-81512.560987
1202.515437,-2368.659014,3108.864956,-80593.246390
1202.518021,-1924.535449,-1184.329507,-79827.150892
1202.520604,1036.288319,296.082377,-76149.892501
1202.523188,7254.018232,-4441.235652,-77069.207099
1202.525772,4737.318029,-296.082377,-78141.740796
1202.528279,5181.441594,2220.617826,-78601.398095
1202.530786,2368.659014,-1924.535449,-82431.875585
1202.533294,2220.617826,-4589.276840,-80593.246390
1202.535801,3552.988522,-1332.370696,-77222.426198
1202.538309,-1184.329507,444.123565,-77682.083497
1202.540816,1924.535449,296.082377,-77682.083497
1202.543324,-1036.288319,740.205942,-79214.274493
1202.545831,7402.059420,-5921.647536,-80133.589091
1202.548339,-2220.617826,2072.576638,-78294.959896
1202.550846,6957.935855,-6661.853478,-81359.341888
1202.553354,1332.370696,9622.677246,-76456.330700
1202.555861,-2072.576638,-5921.647536,-80440.027290
1202.558368,-2812.782580,5477.523971,-76303.111601
1202.560876,-4293.194464,8290.306550,-78141.740796
1202.563383,444.123565,-4293.194464,-80593.246390
1202.565891,1480.411884,8290.306550,-74004.825107
1202.568398,-5033.400406,1480.411884,-81052.903688
1202.570906,0.000000,1628.453072,-79980.369991
1202.573413,-3849.070898,8882.471304,-76149.892501
1202.575921,-1924.535449,888.247130,-81052.903688
1202.578428,-4145.153275,9622.677246,-75843.454302
1202.580936,-3404.947333,-444.123565,-80746.465489
1202.583443,-4441.235652,5477.523971,-76456.330700
1202.585950,-444.123565,7254.018232,-78601.398095
1202.588458,-5181.441594,6513.812290,-80593.246390
